vendorProject,product,cwe_primary,year_added,month_added,ransomware_known,cluster,pc1,pc2
Microsoft,Windows,CWE-416,2025,1,0.0,0,2.3452883694894435,0.016849328744984016
Linux,Kernel,CWE-119,2024,9,0.0,0,0.27102765189533917,1.164054286371342
Citrix,NetScaler,CWE-119,2025,8,0.0,0,0.9880593276736944,1.47790862957096
Microsoft,Input Method Editor (IME) Japanese,CWE-264,2022,5,0.0,1,-0.04147491159295574,-0.746772465345227
ASUS,RT-AX55 Routers,CWE-78,2025,6,0.0,0,1.388554808318258,1.1415209453472417
Arm,Mali Graphics Processing Unit (GPU),CWE-119,2023,3,0.0,1,0.9025468508529568,-0.5489922904937352
Mozilla,Firefox,CWE-200,2022,5,0.0,1,-0.022177718369316868,-0.6315103198588509
SKYSEA,Client View,CWE-287,2025,10,0.0,0,0.6009120561057062,1.9316757564626728
Palo Alto Networks,PAN-OS,CWE-77,2024,11,0.0,0,-0.1241481857220974,1.6149796118052109
Cisco,Identity Services Engine,CWE-74,2025,7,0.0,0,1.1894967470943858,1.2984831107346886
Yealink,Device Management,CWE-78,2021,11,0.0,2,-1.7276564686763065,0.04528368915204439
VMware,Spring Framework,CWE-94,2022,4,0.0,1,0.1816271045708906,-0.8359215783758809
Adobe,Acrobat and Reader,CWE-399,2022,6,0.0,1,-0.21635690441173938,-0.4738723015133096
Microsoft,Win32k,,2022,3,0.0,1,0.299101616251251,-1.2141043028193157
Zabbix,Frontend,CWE-290,2022,2,0.0,1,0.568076517520721,-1.2117389716962212
Microsoft,Internet Explorer,CWE-200,2022,5,0.0,1,-0.04200881642625154,-0.750288951719418
Microsoft,Windows,CWE-190,2025,3,0.0,0,1.9592982687930056,0.41897649041117346
Microsoft,Office,,2021,11,0.0,2,-1.8018385659465768,-0.15933812296622696
Apple,"iOS, iPadOS, and watchOS",,2023,9,0.0,2,-0.3389359686313612,0.6066156103032373
DrayTek,VigorConnect,CWE-22,2024,9,0.0,0,0.24894421589445137,1.2250932412352697
Microsoft,Internet Explorer,CWE-264,2022,5,0.0,1,-0.045790082217926964,-0.7641690748482657
October CMS,October CMS,CWE-287,2022,1,0.0,1,0.769192313453325,-1.4005361063613686
Apple,Multiple Products,CWE-367,2024,1,0.0,0,1.8118191582740004,-0.3519792157739269
PEAR,Archive_Tar,CWE-74,2022,8,0.0,2,-0.6117042959159997,-0.030746127334671414
D-Link and TRENDnet,Multiple Devices,CWE-287,2022,3,0.0,1,0.3774436723769926,-1.0051873272468348
RARLAB,WinRAR,CWE-35,2025,8,0.0,0,0.9876744360995824,1.5299334071369581
Apache,OFBiz,CWE-22,2024,8,0.0,0,0.44263758808310133,1.0177073789198625
SolarWinds,Serv-U,CWE-22,2024,7,0.0,0,0.6387742892561685,0.8264150521465087
Apache,Tomcat,CWE-284,2023,5,0.0,1,0.5072274190961068,-0.10821813793169413
Microsoft,Windows,CWE-707,2024,10,0.0,0,0.052147146041993664,1.2751616173516522
Palo Alto Networks,PAN-OS,CWE-134,2022,1,0.0,1,0.7660047590267846,-1.3946381792109022
Oracle,Fusion Middleware,,2023,11,0.0,2,-0.7183362448640054,0.9867821405608013
CrushFTP,CrushFTP,CWE-305,2025,4,0.0,0,1.7767536098065415,0.7466096861345493
Accellion,FTA,CWE-89,2021,11,0.0,2,-1.741961585427045,0.046331052317136745
Apache,Flink,CWE-552,2024,5,0.0,0,1.0384702204659095,0.4128341899723876
Google,Chromium V8,CWE-787,2024,1,0.0,0,1.7805905449945714,-0.3663104364633243
Sudo,Sudo,CWE-122,2022,4,0.0,1,0.16988356529023108,-0.8099024099648262
Apple,Multiple Products,CWE-787,2024,3,0.0,0,1.393794211610674,0.0337463251528064
Microsoft,Windows,,2021,12,0.0,2,-1.9868913148037801,0.03057562231518407
Microsoft,Office,,2022,3,0.0,1,0.3008399646559299,-1.2128163686268998
Synacor,Zimbra Collaborate Suite (ZCS),CWE-79,2022,2,0.0,1,0.5730300057047106,-1.20217194877564
Samsung,Mobile Devices,CWE-125,2023,6,0.0,1,0.31710969667388406,0.1088442195175481
Fortinet,FortiOS and FortiADC,CWE-732,2022,9,0.0,2,-0.8081578466593862,0.1721554088898652
Microsoft,Windows,CWE-404,2025,3,0.0,0,1.9595145260824327,0.41160922649652143
Microsoft,Windows ,CWE-190,2024,7,0.0,0,0.6350887096581705,0.7101770964236124
Microsoft,Windows,CWE-264,2022,3,0.0,1,0.3579289839136706,-1.16119432473447
Mozilla,Firefox,CWE-416,2022,3,0.0,1,0.3632793587077724,-1.0242192085377164
Microsoft,Windows,CWE-347,2021,11,0.0,2,-1.7438586820677047,-0.08881400928656147
Fortinet,FortiOS and FortiProxy,CWE-288,2025,1,0.0,0,2.3677067793511055,0.15841103402875523
Grafana Labs,Grafana,CWE-287,2022,8,0.0,2,-0.6053932767867352,-0.01832944707169376
Microsoft,SharePoint,CWE-502,2024,10,0.0,0,0.0512743924407445,1.316502749256053
Commvault,Web Server,,2025,4,0.0,0,1.726253428305192,0.6636850571789932
Microsoft,Client-Server Run-time Subsystem (CSRSS),CWE-264,2022,3,0.0,1,0.35123189779978775,-1.1402562708017774
SAP,NetWeaver,,2021,11,0.0,2,-1.7857395834212442,-0.03502008989627381
Android,Kernel,CWE-416,2022,5,0.0,1,-0.021348057362198525,-0.6148634437613947
Microsoft,Windows,CWE-1386,2022,4,0.0,1,0.16340133027266024,-0.9456826166297204
Sunhillo,SureLine,CWE-78,2024,3,0.0,0,1.4438915447194187,0.02969067828760552
Microsoft,Windows,CWE-610,2022,6,0.0,1,-0.22994358738423798,-0.550955729471823
Veeam,Backup & Replication,CWE-22,2022,12,0.0,2,-1.4089111777490826,0.7767163668606611
D-Link,DSL-2750B Devices,CWE-77,2024,1,0.0,0,1.8387975042651339,-0.3604064948902519
Oracle,Java SE and JRockit,,2023,5,0.0,1,0.4612495256402248,-0.1925004326658935
Zyxel,EMG2926 Routers,CWE-78,2023,9,0.0,2,-0.2659509750838747,0.6929046828170667
Cisco,IOS and IOS XE,CWE-121,2025,9,0.0,0,0.7969457895407249,1.6899930633294995
TP-Link,TL-WR841N,CWE-290,2025,9,0.0,0,0.7942038724799413,1.7323075897217142
Microsoft,Windows,,2021,11,0.0,2,-1.7906448752579252,-0.16597884251862838
Fortinet,FortiOS and FortiProxy,CWE-787,2022,1,0.0,1,0.7438765139904938,-1.406768557244343
Citrix,NetScaler ADC and Gateway,CWE-119,2025,6,0.0,0,1.381413103533359,1.0857026534888072
Kingsoft,WPS Office,CWE-22,2024,9,0.0,0,0.24860622302569413,1.2206425757407409
Apple,Multiple Products,CWE-787,2025,3,0.0,0,1.9265012258463434,0.5527037981626304
Broadcom,Brocade Fabric OS,CWE-94,2025,4,0.0,0,1.7826171425713666,0.7245113627191173
Microsoft,Win32k,CWE-264,2022,5,0.0,1,-0.04749593427136922,-0.7627326097068602
Apple,Multiple Products,,2024,11,0.0,0,-0.20055395914327623,1.5310914772579727
Arm,Mali Graphics Processing Unit (GPU),CWE-416,2023,7,0.0,0,0.11027899680294245,0.285364878242481
Adobe,Reader and Acrobat,CWE-189,2022,3,0.0,1,0.3731158686880354,-1.056196340155795
Apple,Multiple Products,CWE-787,2021,11,0.0,2,-1.7742983474631715,0.04930962479383105
NAKIVO,Backup and Replication,CWE-36,2025,3,0.0,0,1.9738761478265143,0.5461781409065589
Accellion,FTA,CWE-20,2021,11,0.0,2,-1.7887292122493044,-0.03841268255932795
Apache,Tomcat,CWE-44,2025,4,0.0,0,1.7700148958095694,0.7327041375050072
Google,Chromium Blink,CWE-416,2021,11,0.0,2,-1.756108742018888,0.03675674440719068
QNAP,Photo Station,CWE-22,2022,6,0.0,1,-0.23034070284143981,-0.4142061761364515
VMware,ESXi and Workstation,CWE-367,2025,3,0.0,0,1.9697205322809448,0.5465686230674089
Microsoft,Windows,,2022,2,0.0,1,0.5082800948904362,-1.4160115530131134
Google,Chromium V8,CWE-358,2024,8,0.0,0,0.43005226747136155,1.0146561112681773
Adobe,Flash Player,,2022,6,0.0,1,-0.26084068349831885,-0.5578372923999168
Accellion,FTA,CWE-918,2021,11,0.0,2,-1.742587598895995,0.04304316370072203
Ubiquiti,AirOS,CWE-77,2022,4,0.0,1,0.17932381702652767,-0.8115115007748392
Adobe,Flash Player,CWE-416,2022,2,0.0,1,0.5667858670312445,-1.271512224172728
Microsoft,Windows,CWE-787,2022,2,0.0,1,0.5326567492775491,-1.3409209864477827
Roundcube,Roundcube Webmail,CWE-78,2023,6,0.0,1,0.32191872913459785,0.10476644889714785
Apache,Tomcat,CWE-434,2022,3,0.0,1,0.3667215436053638,-1.022026567372518
Microsoft,Office,,2022,2,0.0,1,0.4970864042017846,-1.409370833460712
N-able,N-Central,,2025,8,0.0,0,0.940581897350024,1.4532680737531436
Red Hat,JBoss RichFaces Framework,CWE-94,2023,9,0.0,2,-0.26827722892763767,0.6679294710393365
Treck TCP/IP stack,IPv6,CWE-125,2022,3,0.0,1,0.3737810772440374,-1.0117158646844264
Microsoft,Windows,CWE-787,2021,11,0.0,2,-1.7662682208708123,-0.09088827595329763
Apple,"iOS, iPadOS, and macOS",,2022,9,0.0,2,-0.8718686146069186,0.08739022936958007
PHP,FastCGI Process Manager (FPM),CWE-120,2022,3,0.0,1,0.3726885254925594,-1.016162479441643
PlaySMS,PlaySMS,CWE-94,2021,11,0.0,2,-1.7257584247371145,0.023226482880069566
tj-actions,changed-files GitHub Action,CWE-506,2025,3,0.0,0,1.9719603639408962,0.5466506385792851
Microsoft,Windows,CWE-94,2022,5,0.0,1,-0.023302368474388657,-0.7647293389224316
Adobe,ColdFusion,CWE-502,2024,1,0.0,0,1.8399560193703939,-0.3906598474751398
Apple,iOS and macOS,CWE-20,2022,1,0.0,1,0.7000643068318206,-1.4871375139817051
VMware,vCenter Server,CWE-23,2022,1,0.0,1,0.7564792128845836,-1.4076319813506317
Android,Android Kernel,CWE-416,2021,11,0.0,2,-1.7393280126156219,0.03844936053225989
Microsoft,WinVerifyTrust function,CWE-20,2022,1,0.0,1,0.6980183631408304,-1.5920584002867608
Microsoft,Office Outlook,CWE-20,2025,2,0.0,0,2.1006570654015118,0.16304058318165038
VMware,SD-WAN Edge,CWE-78,2022,3,0.0,1,0.376083499859522,-1.010627308736003
Microsoft,Win32k,,2022,1,0.0,1,0.6915944953429604,-1.6072132324869401
Laravel,Ignition,,2023,9,0.0,2,-0.32247992964131145,0.6071913062171392
CyberPersons,CyberPanel,CWE-276,2024,12,0.0,0,-0.3321036888703185,1.8083280670762307
Zyxel,Multiple Firewalls,CWE-120,2023,6,0.0,1,0.31792507840587536,0.09764400015892145
Microsoft,Office,CWE-119,2022,3,0.0,1,0.35076285286867015,-1.18841275046543
Microsoft,Win32k,CWE-787,2021,11,0.0,2,-1.779200259964143,-0.08553549059331189
Jenkins,Script Security Plugin,,2022,4,0.0,1,0.12684933028226125,-0.8966348585168824
Apache,Solr,CWE-74,2021,11,0.0,2,-1.7374127682967262,0.0339711106899776
Microsoft,Office and WordPad,,2021,11,0.0,2,-1.7985130528085715,-0.1440917332507201
Cisco,IOS software,CWE-20,2022,3,0.0,1,0.3269867186090747,-1.1318850337136634
Microsoft,Windows,,2022,5,0.0,1,-0.08045922374712783,-0.826348158511677
Aviatrix,Controllers,CWE-78,2025,1,0.0,0,2.3705172104792296,0.15443387831557165
Cisco,IOS Software,CWE-399,2022,3,0.0,1,0.37622592044184144,-1.0618575726200947
Drupal,Core,CWE-502,2022,3,0.0,1,0.3751045152288802,-1.0014251842102317
Google,Chrome Media,CWE-416,2022,1,0.0,1,0.7413798501940321,-1.411244974324016
Sophos,Firewall,CWE-94,2022,9,0.0,2,-0.7978822751514738,0.1481659832845148
Citrix,Content Collaboration,CWE-284,2023,8,0.0,0,-0.08069340019792146,0.4949990866715669
Apache,Struts 1,,2022,1,0.0,1,0.7111933772388703,-1.4939973350602032
Oracle,WebLogic Server,CWE-74,2022,1,0.0,1,0.7609909773876439,-1.4200374901677697
Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),CWE-200,2024,2,0.0,0,1.637553972400696,-0.21066878810475342
Apple,Multiple Products,CWE-416,2021,11,0.0,2,-1.7560342095041397,0.04676198579093782
Ivanti,Cloud Services Appliance (CSA),CWE-89,2024,10,0.0,0,0.07117719875213502,1.4222301052355468
DrayTek,Vigor Routers,CWE-78,2025,5,0.0,0,1.5837329122981763,0.9470449517925872
LG,N1A1 NAS,CWE-78,2022,3,0.0,1,0.3773154638652785,-1.0102057062148406
Microsoft,Internet Explorer,CWE-787,2021,11,0.0,2,-1.7774944079107007,-0.0869719557347175
Google,Chromium V8,CWE-843,2024,2,0.0,0,1.6088371023861283,-0.16758371582295606
QNAP Systems,Helpdesk,CWE-284,2022,3,0.0,1,0.3692121566701739,-1.0135005338517866
Google,Chromium V8,CWE-122,2021,11,0.0,2,-1.7609320358220426,0.05098195212766887
Citrix,NetScaler ADC and NetScaler Gateway,CWE-119,2024,1,0.0,0,1.8303514185522014,-0.41804023006361823
F5,BIG-IP Traffic Management Microkernel,CWE-119,2022,1,0.0,1,0.7624615219448728,-1.4621927892190045
Fortinet,FortiOS,CWE-22,2021,11,0.0,2,-1.7426467650157698,0.06132531962646093
AMI,MegaRAC SPx,CWE-290,2025,6,0.0,0,1.381481034976734,1.1381395947710928
Microsoft,Internet Explorer,CWE-200,2022,3,0.0,1,0.3504840626654578,-1.1433978813870422
Microsoft,Windows,CWE-20,2022,3,0.0,1,0.3120336553445815,-1.2194570881793012
Synacor,Zimbra Collaboration Suite (ZCS),CWE-79,2025,10,0.0,0,0.6033543058530164,1.9322212597728172
Juniper,Junos OS,CWE-653,2025,3,0.0,0,1.9673634662043873,0.5562037615911255
Microsoft,Windows,CWE-269,2022,3,0.0,1,0.35897655414495294,-1.1399439556552453
Microsoft,Windows,CWE-40,2022,3,0.0,1,0.3595587070695461,-1.141335261361527
Apache,Airflow,CWE-78,2022,1,0.0,1,0.7662037022080498,-1.4090463172104046
Apache,OFBiz,CWE-425,2025,2,0.0,0,2.162773836661391,0.3429184510865628
Cisco,IOS and IOS XE Software,CWE-399,2022,3,0.0,1,0.37836860093666386,-1.0720164442802322
Google,Chromium V8,CWE-843,2022,6,0.0,1,-0.2415626842686291,-0.4192808025073556
Linux,Kernel,CWE-416,2023,3,0.0,1,0.9085171790682022,-0.4860906662403875
Google,Chromium V8,CWE-843,2024,8,0.0,0,0.43135846511100023,1.0117430731799169
Qlik,Sense,CWE-444,2023,12,0.0,2,-0.8634218938936925,1.2816310935084712
Microsoft,Win32k,,2022,4,0.0,1,0.10285517670539629,-1.0175498379855035
Oracle,Java Runtime Environment (JRE),CWE-264,2022,5,0.0,1,-0.02594497005745866,-0.655676946919215
Fuel CMS,Fuel CMS,CWE-89,2021,12,0.0,2,-1.9326194712771216,0.24332524313552606
Palo Alto Networks,PAN-OS,CWE-73,2025,2,0.0,0,2.1711879345916056,0.36205877132708
OSGeo,JAI-EXT,CWE-94,2024,6,0.0,0,0.8567631442115822,0.5991995660570693
Adobe,ColdFusion,CWE-284,2024,12,0.0,0,-0.32506042277078917,1.7562874093549417
SysAid,SysAid Server,CWE-22,2023,11,0.0,2,-0.6763110563947654,1.097112513574345
Adobe,Flash Player,CWE-416,2021,11,0.0,2,-1.7321391031171172,-0.021479513678242856
Atlassian,Bitbucket Server and Data Center,CWE-78,2022,9,0.0,2,-0.8049656723118768,0.1719285388128688
Smartbedded,Meteobridge,CWE-306,2025,10,0.0,0,0.5885765639731162,1.9393967176746507
Cisco,IOS and IOS XE,CWE-20,2021,11,0.0,2,-1.7774664820182824,-0.07081185940593426
Android,Pixel,CWE-280,2024,4,0.0,0,1.242477915556658,0.22658440172150024
Apple,Multiple Products,CWE-416,2023,5,0.0,1,0.48685845624232704,-0.09464985719228672
Microsoft,Windows,CWE-269,2023,4,0.0,1,0.6954371288347676,-0.4244320178116091
Google,Chromium GPU,CWE-787,2022,11,0.0,2,-1.240428289704905,0.5587241216508432
Google,Chromium Skia,CWE-190,2023,4,0.0,1,0.6914514510394,-0.29150599393185933
Samsung,Mobile Devices,CWE-416,2023,6,0.0,1,0.30802014559212865,0.09926043018033105
Ivanti,MobileIron Multiple Products,CWE-706,2021,11,0.0,2,-1.7247305132106163,0.05259167886675431
Fortinet,FortiClient EMS,CWE-89,2024,3,0.0,0,1.436782704455179,0.03594521752209323
Samsung,Mobile Devices,CWE-787,2023,6,0.0,1,0.289756007633097,0.10180806918322431
CyberPersons,CyberPanel,CWE-276,2024,11,0.0,0,-0.13585724932446364,1.611773602242418
Apple,Multiple Products,CWE-415,2021,11,0.0,2,-1.7523201850273344,0.052271381669332095
Sophos,CyberoamOS,CWE-89,2025,2,0.0,0,2.1649867674950523,0.353442980838405
Grandstream,UCM6200,CWE-89,2022,1,0.0,1,0.7617339208074067,-1.40295324758815
Microsoft,Office,CWE-119,2022,3,0.0,1,0.35076285286867015,-1.18841275046543
SaltStack,Salt,CWE-22,2021,11,0.0,2,-1.748016281837926,0.05467075096387308
Microsoft,Windows,CWE-119,2022,3,0.0,1,0.36195654355732176,-1.1950534700178315
Linux,Kernel,CWE-362,2022,3,0.0,1,0.3784402057279672,-1.00053472785714
Microsoft,Skype for Business,CWE-918,2023,10,0.0,2,-0.4899981470622179,0.7796046086182465
PaperCut,NG/MF,CWE-352,2025,7,0.0,0,1.1842553863245395,1.3333861537653728
Cleo,Multiple Products,CWE-434,2024,12,0.0,0,-0.3375515622695411,1.8101526045019272
GNU,Bourne-Again Shell (Bash),CWE-78,2022,1,0.0,1,0.7710396129112402,-1.4038711669173487
Microsoft,Graphics Device Interface (GDI),,2022,3,0.0,1,0.30547805616427853,-1.1997186681870977
Microsoft,XML Core Services,CWE-200,2022,5,0.0,1,-0.03781902914855084,-0.7334366117716689
VMware,Multiple Products,CWE-269,2021,11,0.0,2,-1.7400162830884858,0.05279486961983926
Microsoft,DirectX Graphics Kernel (DXGKRNL),CWE-404,2022,3,0.0,1,0.3548917211989137,-1.1253831320438183
vBulletin,vBulletin,CWE-74,2021,11,0.0,2,-1.7355795428622378,0.04017026991411521
Adobe,Flash Player,,2022,3,0.0,1,0.32789863513924516,-1.147500686901353
Cisco,Adaptive Security Appliance (ASA),CWE-77,2022,5,0.0,1,-0.013980170307029305,-0.6469271517852901
Barracuda Networks,Email Security Gateway (ESG) Appliance,CWE-20,2023,5,0.0,1,0.4623613786771117,-0.18019177712896928
Google,Chromium V8,CWE-843,2025,9,0.0,0,0.7678190398008152,1.7272550110235532
Microsoft,Edge and Internet Explorer,CWE-704,2022,3,0.0,1,0.35187869650304265,-1.121019220983274
Microsoft,Win32k,CWE-264,2021,11,0.0,2,-1.7576815857821666,-0.10236329371381159
DotNetNuke (DNN),DotNetNuke (DNN),CWE-326,2021,11,0.0,2,-1.7408338902913343,0.038794648109779506
Trend Micro,"Apex One, OfficeScan, and Worry-Free Business Security",,2021,11,0.0,2,-1.7886520997370323,-0.037231829740358324
D-Link,DNS-320 Storage Device,CWE-78,2022,4,0.0,1,0.18527287795868197,-0.8108483314208953
Google,Chromium WebP,CWE-787,2023,9,0.0,2,-0.31472411132647743,0.6846926764410048
Microsoft,Windows,CWE-284,2022,5,0.0,1,-0.03329282297313407,-0.7460027104253266
Qualcomm,Multiple Chipsets,CWE-416,2025,6,0.0,0,1.3685531164408693,1.1453563640138442
SaltStack,Salt,CWE-78,2021,11,0.0,2,-1.7315118806444367,0.045314905764090696
PHPUnit,PHPUnit,CWE-94,2022,2,0.0,1,0.575673994318785,-1.2291926109390792
Kaseya,Virtual System/Server Administrator (VSA),CWE-89,2022,5,0.0,1,-0.025869213780820244,-0.6168764005098231
Linux,Kernel,CWE-269,2021,12,0.0,2,-1.9188126988616019,0.251954776205892
Microsoft,Word,CWE-668,2023,9,0.0,2,-0.29224906898216096,0.578269597442067
Microsoft,Open Management Infrastructure (OMI),CWE-1390,2021,11,0.0,2,-1.7559931514784444,-0.06526905156921936
VMware,vCenter Server,CWE-20,2021,11,0.0,2,-1.784284518011361,-0.0375900121946815
Microsoft,Windows,CWE-122,2025,1,0.0,0,2.3460870888793526,0.02801712703022141
Google,Chromium V8,CWE-122,2022,10,0.0,2,-1.0319785820405187,0.37338496030368107
VMware,vCenter Server,CWE-306,2021,11,0.0,2,-1.7423886769947823,0.057272507774235315
Microsoft,Windows,CWE-122,2023,4,0.0,1,0.6919337417704498,-0.4202344244879901
Cisco,IOS Software,CWE-399,2022,3,0.0,1,0.37622592044184144,-1.0618575726200947
PHP Group,PHP,CWE-78,2024,6,0.0,0,0.8546864045838799,0.6194363769742159
QNAP,Network Attached Storage (NAS),CWE-79,2022,5,0.0,1,-0.0198705012651339,-0.6208941957283696
Microsoft,Internet Explorer,CWE-416,2024,7,0.0,0,0.6238765309387577,0.6811349649566132
Oracle,Multiple Products,CWE-502,2021,11,0.0,2,-1.7333207989785182,0.057694075801814404
Qualcomm,Multiple Chipsets,CWE-416,2023,12,0.0,2,-0.8743395493055978,1.2867682069970692
Apple,iOS and iPadOS,,2023,10,0.0,2,-0.5319377740717847,0.8033972997003902
TeleMessage,TM SGNL,CWE-1188,2025,7,0.0,0,1.1876672222300035,1.3380434335494844
Twilio,Authy,CWE-203,2024,7,0.0,0,0.6504639795218192,0.8137529651480375
Wing FTP Server,Wing FTP Server,CWE-158,2025,7,0.0,0,1.1842452350844268,1.3332298220418184
Qualitia,Active! Mail,CWE-121,2025,4,0.0,0,1.7765450071364157,0.741007936148496
Microsoft,Excel,,2022,3,0.0,1,0.30567592791922826,-1.2008060544252093
Microsoft,Windows,CWE-59,2022,3,0.0,1,0.36228443552389245,-1.1464097919175997
Apache,HTTP Server,CWE-22,2021,11,0.0,2,-1.7478887326652486,0.04924914162610938
Microsoft,Win32k,CWE-404,2022,1,0.0,1,0.7409543233738032,-1.5330193368405896
Atlassian,Confluence Server and Data Center,CWE-917,2021,11,0.0,2,-1.7422566088139857,0.04118739845839936
Cisco,VPN Routers,CWE-20,2022,3,0.0,1,0.3260143427276308,-1.126640603065208
Microsoft,Internet Explorer,,2022,5,0.0,1,-0.09168541078701609,-0.8224318382930969
Citrix,NetScaler ADC and Gateway,CWE-125,2025,7,0.0,0,1.186974119202664,1.3399802170608042
Qualcomm,Multiple Chipsets,CWE-190,2023,12,0.0,2,-0.8678367709103266,1.2957864389956342
JetBrains,TeamCity,CWE-288,2024,3,0.0,0,1.438200195221841,0.031149350151003286
GNU,GNU Bash,CWE-78,2025,10,0.0,0,0.6024308184148184,1.926501795440783
Microsoft,Windows,CWE-122,2025,5,0.0,0,1.5611013306959338,0.8142349863654701
Android,Framework,,2023,9,0.0,2,-0.322033296606718,0.6124671562445716
NETGEAR,Wireless Access Point (WAP) Devices,CWE-77,2022,3,0.0,1,0.3750701955990462,-1.012728181690733
Citrix,Workspace Application and Receiver for Windows,,2021,11,0.0,2,-1.782940461321172,-0.034101992758011734
Adobe,Flash Player,CWE-787,2022,6,0.0,1,-0.23646402911120595,-0.48274672583458605
Ivanti,Virtual Traffic Manager,CWE-287,2024,9,0.0,0,0.27480094556884327,1.2253694627655438
Microsoft,Windows,CWE-787,2021,11,0.0,2,-1.7662682208708123,-0.09088827595329763
SaltStack,Salt,,2021,11,0.0,2,-1.7867727599139431,-0.03831909236152853
Microsoft,Internet Explorer,CWE-416,2021,11,0.0,2,-1.759230269951669,-0.08951959473761073
Adobe,Acrobat and Reader,CWE-415,2022,6,0.0,1,-0.21957145559859814,-0.4635762136721238
Arm,Mali Graphics Processing Unit (GPU),CWE-416,2023,3,0.0,1,0.8952647549863612,-0.5008529810927675
Adobe,Reader and Acrobat,CWE-787,2022,3,0.0,1,0.3513976326642758,-1.0587096256162483
Google,Chromium V8,CWE-843,2024,5,0.0,0,1.0200977837485643,0.42207967867848045
ZKTeco,BioTime,CWE-22,2025,5,0.0,0,1.5677362095100218,0.9528719741829097
Microsoft,Windows,CWE-287,2022,3,0.0,1,0.3662515487703446,-1.1323008177989433
Microsoft,SMBv1 server,CWE-20,2022,4,0.0,1,0.10893763741497292,-1.0025324903701454
Apache,APISIX,CWE-290,2022,8,0.0,2,-0.6145837781267076,-0.034139187121257686
Jenkins,Jenkins Command Line Interface (CLI),CWE-27,2024,8,0.0,0,0.45503344397688733,1.0094848591877947
DotNetNuke (DNN),DotNetNuke (DNN),CWE-20,2021,11,0.0,2,-1.7867750936393887,-0.038361848556669687
Cisco,IOS and IOS XE Software,CWE-119,2022,3,0.0,1,0.37872212113959564,-1.1153690617184084
Citrix,Session Recording,CWE-269,2025,8,0.0,0,0.9856184892302877,1.5345493147781268
Zoho,ManageEngine,CWE-55,2021,11,0.0,2,-1.7420858870418363,0.039262690532045896
Dasan,Gigabit Passive Optical Network (GPON) Routers,CWE-78,2022,3,0.0,1,0.3777263142468185,-1.0121311977807608
Microsoft,Win32k,,2022,4,0.0,1,0.10285517670539629,-1.0175498379855035
Progress,WhatsUp Gold,CWE-89,2024,9,0.0,0,0.25718066296358644,1.2166555852900747
Microsoft,SMBv1 server,CWE-200,2022,5,0.0,1,-0.03763220777011711,-0.7338351389626545
Android,Framework,,2024,11,0.0,0,-0.181819161462758,1.5245335589220197
Google,Chromium V8,CWE-843,2023,4,0.0,1,0.6836372090587496,-0.29343225916515575
Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",CWE-20,2021,11,0.0,2,-1.7857879795921057,-0.03395722445053351
Google,Chromium V8,CWE-122,2022,12,0.0,2,-1.4244714611322282,0.7664938899713056
Microsoft,Internet Explorer Scripting Engine,CWE-787,2022,3,0.0,1,0.32970149475047883,-1.123412420426941
Microsoft,Win32k,,2021,11,0.0,2,-1.8035769143512557,-0.16062605715864264
Nagios,Nagios XI,CWE-78,2022,1,0.0,1,0.7700345826981227,-1.4093752185206903
Sophos,Firewall,CWE-158,2022,3,0.0,1,0.37061570941436933,-1.0132656044390873
Aviatrix,Aviatrix Controller,CWE-25,2022,1,0.0,1,0.7640055053711808,-1.4096965442608715
Adobe,Flash Player,CWE-119,2022,4,0.0,1,0.18157508380613074,-0.9265426039060711
Arm,Mali GPU Kernel Driver,CWE-416,2023,10,0.0,2,-0.47778021442412677,0.8773910265072136
Cisco,IOS and IOS XE Software,CWE-20,2022,3,0.0,1,0.32879923292685537,-1.1397726798798784
Apple,Multiple Products,CWE-295,2023,9,0.0,2,-0.29355670317104177,0.6984919652994334
Adobe,Commerce and Magento Open Source,CWE-611,2024,7,0.0,0,0.654217900690403,0.7789862668243975
Juniper,Junos OS,CWE-473,2023,11,0.0,2,-0.6698236002019422,1.0922758769768346
Microsoft,Windows,CWE-59,2022,3,0.0,1,0.36228443552389245,-1.1464097919175997
Adobe,Flash Player,CWE-189,2022,6,0.0,1,-0.21474579308744635,-0.4802334403741328
Tenda,"AC7, AC9, and AC10 Routers",CWE-78,2021,11,0.0,2,-1.7295597600857702,0.04536212523510663
Microsoft,Windows,CWE-416,2025,5,0.0,0,1.5603026113060248,0.8030671880802327
Microsoft,Active Directory,CWE-269,2022,4,0.0,1,0.1556430016555706,-0.9233308618356103
Apple,Multiple Products,,2023,7,0.0,1,0.05172478480447312,0.22591614491290019
Netis,WF2419 Devices,CWE-78,2021,11,0.0,2,-1.7276564686763065,0.04528368915204439
Palo Alto Networks,PAN-OS,,2022,8,0.0,2,-0.654554282732412,-0.09799387150561112
Oracle,WebLogic Server,,2021,11,0.0,2,-1.7834091747005663,-0.05193623410699244
Palo Alto Networks,PAN-OS,CWE-306,2024,11,0.0,0,-0.1359837318820587,1.6244469889843902
Oracle,Java Runtime Environment (JRE),,2022,5,0.0,1,-0.07184029862654778,-0.713939710364046
Adobe,Acrobat and Reader,CWE-416,2023,10,0.0,2,-0.4755642240231527,0.8360897227945545
